TIME,BRD_ELFB_AVG,BRD_ELTR_AVG,BRD_FLOWS_AVG,BRD_QSPILL_AVG,BRD_QDISCH_AVG,BRD_MWG1_AVG,BRD_MWG2_AVG,BRD_MWG3_AVG,BRD_MWG4_AVG,BRD_FLOWSS_AVG,BRX_MWG1_AVG,BRX_FLOW_AVG,BRX_ELTRF_AVG,BRX_FLOWSS_AVG
2017-08-14  16:00,1476.09,1377.04,4868.68,0.00,20457.27,0.00,35.92,0.00,0.00,4868.81,119.46,15588.59,1376.32,15587.99
2017-08-14  15:00,1475.89,1377.04,4859.68,0.00,20440.36,0.00,35.78,0.00,0.00,4859.91,119.20,15580.68,1376.30,15579.70
2017-08-14  14:00,1475.67,1377.02,4864.83,0.00,20411.26,0.00,35.74,0.00,0.00,4865.00,118.71,15547.73,1376.30,15546.32
2017-08-14  13:00,1475.47,1377.00,4837.78,0.00,20401.32,0.00,35.48,0.00,0.00,4838.32,118.53,15562.87,1376.32,15560.96
2017-08-14  12:00,1475.27,1377.01,4858.10,0.00,20381.64,0.00,35.56,0.00,0.00,4858.34,118.01,15523.54,1376.30,15521.32
2017-08-14  11:00,1475.05,1376.97,4833.01,0.00,20233.98,0.00,35.30,0.00,0.00,4833.70,116.90,15400.97,1376.24,15398.56
2017-08-14  10:00,1474.80,1376.96,4823.26,0.00,20189.07,0.00,35.15,0.00,0.00,4824.15,116.31,15365.81,1376.26,15362.94
2017-08-14  9:00,1474.57,1376.90,4811.90,0.00,20020.84,0.00,35.00,0.00,0.00,4813.07,114.96,15208.94,1376.23,15205.97
2017-08-14  8:00,1474.33,1376.92,4806.68,0.00,20035.59,0.00,34.88,0.00,0.00,4808.01,114.80,15228.91,1376.24,15225.46
2017-08-14  7:00,1474.06,1376.97,4819.43,0.00,20207.19,0.00,34.85,0.00,0.00,4820.49,115.63,15387.76,1376.26,15383.34
2017-08-14  6:00,1474.29,1376.99,4831.69,0.00,20247.37,0.00,35.02,0.00,0.00,4832.43,116.15,15415.68,1376.27,15411.69
2017-08-14  5:00,1474.77,1377.02,4848.32,0.00,20358.18,0.00,35.30,0.00,0.00,4848.71,117.32,15509.87,1376.30,15506.64
2017-08-14  4:00,1475.24,1377.00,4846.29,0.00,20332.78,0.00,35.46,0.00,0.00,4846.73,117.76,15486.49,1376.28,15484.33
2017-08-14  3:00,1475.71,1377.03,4861.56,0.00,20432.14,0.00,35.73,0.00,0.00,4861.77,118.88,15570.57,1376.32,15569.22
2017-08-14  2:00,1476.19,1377.03,4876.89,0.00,20452.08,0.00,36.02,0.00,0.00,4876.95,119.50,15575.19,1376.33,15574.84
2017-08-14  1:00,1476.45,1377.14,4903.29,6.29,20553.08,0.00,36.24,0.00,0.00,4903.07,120.11,15643.49,1376.43,15643.27
2017-08-14  0:00,1476.59,1377.55,5173.91,41.21,21894.51,0.00,38.04,0.00,0.00,5170.97,127.46,16679.40,1376.92,16678.16
2017-08-13  23:00,1476.80,1377.52,5179.86,23.84,21891.42,0.00,38.18,0.00,0.00,5177.64,127.80,16687.72,1376.93,16687.13
2017-08-13  22:00,1476.64,1376.98,4801.64,0.00,20630.43,0.00,35.65,0.00,0.00,4801.83,121.99,15828.79,1376.33,15829.35
2017-08-13  21:00,1476.41,1376.93,4718.44,5.93,20366.22,0.00,34.92,0.00,0.00,4719.22,120.36,15642.57,1376.23,15642.84
2017-08-13  20:00,1476.20,1376.93,4712.28,5.90,20351.83,0.00,34.81,0.00,0.00,4713.38,120.05,15633.65,1376.23,15633.48
2017-08-13  19:00,1476.01,1376.93,4725.07,0.00,20352.16,0.00,34.84,0.00,0.00,4726.36,119.78,15627.09,1376.24,15626.48
2017-08-13  18:00,1475.80,1376.92,4722.68,23.99,20346.70,0.00,34.75,0.00,0.00,4724.25,119.31,15600.03,1376.24,15599.00
2017-08-13  17:00,1475.59,1376.88,4699.67,37.00,20209.26,0.00,34.52,0.00,0.00,4701.69,118.15,15472.59,1376.21,15471.26
2017-08-13  16:00,1475.36,1376.86,4689.26,59.48,20204.48,0.00,34.36,0.00,0.00,4691.72,117.75,15455.74,1376.21,15453.97
2017-08-13  15:00,1475.31,1376.86,4682.15,57.67,20180.58,0.00,34.29,0.00,0.00,4684.76,117.56,15440.76,1376.21,15438.90
2017-08-13  14:00,1475.39,1376.92,4701.28,23.31,20279.90,0.00,34.45,0.00,0.00,4703.62,118.46,15555.31,1376.23,15553.44
2017-08-13  13:00,1475.48,1376.96,4765.14,0.00,20303.89,0.00,34.95,0.00,0.00,4766.63,118.45,15538.75,1376.26,15537.03
2017-08-13  12:00,1475.57,1377.03,4894.46,0.00,20481.36,0.00,35.91,0.00,0.00,4894.23,118.83,15586.90,1376.34,15585.15
2017-08-13  11:00,1475.67,1376.93,4923.85,0.00,20088.48,0.00,36.21,0.00,0.00,4923.31,115.86,15164.63,1376.27,15163.55
2017-08-13  10:00,1475.75,1376.87,4883.80,0.00,19922.69,0.00,35.97,0.00,0.00,4883.75,115.11,15038.90,1376.22,15038.12
2017-08-13  9:00,1475.81,1376.88,4865.15,0.00,19965.60,0.00,35.85,0.00,0.00,4865.31,115.63,15100.45,1376.22,15099.72
2017-08-13  8:00,1475.89,1376.91,4875.67,0.00,20008.65,0.00,35.95,0.00,0.00,4875.73,115.90,15132.99,1376.25,15132.33
2017-08-13  7:00,1475.95,1376.90,4877.33,0.00,19995.75,0.00,35.98,0.00,0.00,4877.38,115.88,15118.42,1376.23,15117.88
2017-08-13  6:00,1476.02,1376.90,4871.66,0.00,19994.14,0.00,35.97,0.00,0.00,4871.76,116.01,15122.47,1376.23,15122.07
2017-08-13  5:00,1476.09,1376.91,4879.55,0.00,20014.76,0.00,36.05,0.00,0.00,4879.59,116.16,15135.21,1376.22,15134.91
2017-08-13  4:00,1476.16,1376.91,4880.68,0.00,20018.70,0.00,36.08,0.00,0.00,4880.71,116.29,15137.98,1376.23,15137.80
2017-08-13  3:00,1476.23,1376.91,4889.94,0.00,20027.06,0.00,36.18,0.00,0.00,4889.92,116.41,15137.11,1376.23,15137.03
2017-08-13  2:00,1476.30,1376.91,4882.42,0.00,20013.51,0.00,36.15,0.00,0.00,4882.44,116.46,15131.10,1376.22,15131.14
2017-08-13  1:00,1476.37,1376.90,4888.90,0.00,20023.99,0.00,36.22,0.00,0.00,4888.90,116.52,15135.08,1376.22,15135.24
2017-08-13  0:00,1476.44,1376.88,4877.91,0.00,19944.57,0.00,36.17,0.00,0.00,4877.96,116.14,15066.66,1376.19,15066.96
2017-08-12  23:00,1476.52,1377.09,4935.03,0.00,20375.53,0.00,36.50,0.00,0.00,4934.48,118.81,15440.49,1376.36,15440.54
2017-08-12  22:00,1476.65,1377.46,5198.10,0.00,21618.88,0.00,38.26,0.00,0.00,5195.42,125.74,16420.78,1376.81,16420.15
2017-08-12  21:00,1476.84,1377.34,5149.16,0.00,21410.45,0.00,38.07,0.00,0.00,5147.69,124.95,16261.30,1376.68,16261.59
2017-08-12  20:00,1476.79,1377.07,4952.13,0.00,20607.32,0.00,36.77,0.00,0.00,4951.96,120.79,15655.19,1376.34,15656.02
2017-08-12  19:00,1476.60,1377.06,4919.87,0.00,20574.47,0.00,36.47,0.00,0.00,4919.73,120.61,15654.60,1376.34,15655.03
2017-08-12  18:00,1476.40,1377.07,4916.32,0.00,20563.18,0.00,36.37,0.00,0.00,4916.12,120.28,15646.86,1376.34,15646.87
2017-08-12  17:00,1476.19,1377.06,4910.60,0.00,20520.60,0.00,36.26,0.00,0.00,4910.37,119.71,15610.01,1376.35,15609.55
2017-08-12  16:00,1475.99,1377.04,4900.95,0.00,20432.25,0.00,36.12,0.00,0.00,4900.76,118.95,15531.30,1376.32,15530.52
2017-08-12  15:00,1475.83,1377.05,4902.12,0.00,20445.08,0.00,36.07,0.00,0.00,4901.86,118.89,15542.96,1376.27,15541.96
2017-08-12  14:00,1475.68,1377.06,4904.31,0.00,20496.97,0.00,36.02,0.00,0.00,4903.96,119.01,15592.66,1376.33,15591.16
2017-08-12  13:00,1475.49,1377.06,4902.29,12.19,20471.83,0.00,35.94,0.00,0.00,4901.88,118.49,15557.35,1376.34,15555.48
2017-08-12  12:00,1475.29,1377.09,4903.95,40.73,20490.32,0.00,35.86,0.00,0.00,4903.40,118.14,15545.64,1376.38,15543.27
2017-08-12  11:00,1475.10,1377.13,4888.96,38.66,20417.30,0.00,35.67,0.00,0.00,4888.59,117.44,15488.28,1376.40,15485.54
2017-08-12  10:00,1474.88,1377.21,4892.36,41.53,20398.50,0.00,35.59,0.00,0.00,4891.76,116.86,15464.60,1376.52,15461.20
2017-08-12  9:00,1474.84,1377.23,4861.91,28.89,20156.10,0.00,35.35,0.00,0.00,4861.98,115.31,15265.30,1376.55,15262.12
2017-08-12  8:00,1474.92,1377.24,4860.70,40.51,20180.02,0.00,35.37,0.00,0.00,4860.82,115.47,15278.81,1376.57,15275.72
2017-08-12  7:00,1475.01,1377.28,4871.54,15.45,20242.65,0.00,35.46,0.00,0.00,4871.43,116.18,15355.67,1376.57,15352.63
2017-08-12  6:00,1475.10,1377.32,4890.93,0.00,20416.46,0.00,35.62,0.00,0.00,4890.42,117.46,15525.53,1376.61,15522.29
2017-08-12  5:00,1475.18,1377.31,4889.64,5.81,20426.00,0.00,35.64,0.00,0.00,4889.21,117.60,15530.55,1376.63,15527.44
2017-08-12  4:00,1475.27,1377.28,4879.49,5.82,20326.83,0.00,35.61,0.00,0.00,4879.30,117.07,15441.52,1376.60,15438.80
2017-08-12  3:00,1475.35,1377.29,4874.35,0.00,20317.49,0.00,35.60,0.00,0.00,4874.28,117.19,15443.14,1376.59,15440.60
2017-08-12  2:00,1475.43,1377.31,4878.17,0.00,20382.85,0.00,35.65,0.00,0.00,4878.05,117.75,15504.68,1376.59,15502.21
2017-08-12  1:00,1475.51,1377.28,4879.18,0.00,20271.89,0.00,35.70,0.00,0.00,4879.08,116.98,15392.70,1376.61,15390.51
2017-08-12  0:00,1475.60,1377.30,4880.42,0.00,20333.90,0.00,35.73,0.00,0.00,4880.31,117.55,15453.48,1376.60,15451.41
2017-08-11  23:00,1475.69,1377.29,4880.44,0.00,20332.31,0.00,35.77,0.00,0.00,4880.36,117.61,15451.87,1376.59,15450.00
2017-08-11  22:00,1475.78,1377.19,4877.34,0.00,19972.66,0.00,35.82,0.00,0.00,4877.34,115.21,15095.32,1376.53,15094.05
2017-08-11  21:00,1475.84,1377.23,4907.07,0.00,20054.49,0.00,36.04,0.00,0.00,4906.67,115.55,15147.42,1376.56,15146.17
2017-08-11  20:00,1475.93,1377.38,4890.41,0.00,20757.26,0.00,35.89,0.00,0.00,4890.22,120.79,15866.85,1376.73,15864.75
2017-08-11  19:00,1476.04,1377.43,4901.18,0.00,20864.59,0.00,36.00,0.00,0.00,4900.87,121.68,15963.40,1376.75,15961.48
2017-08-11  18:00,1476.18,1377.44,4901.64,0.00,20923.74,0.00,36.05,0.00,0.00,4901.36,122.29,16023.11,1376.75,16021.49
2017-08-11  17:00,1476.12,1377.45,4908.25,0.00,20957.11,0.00,36.07,0.00,0.00,4907.87,122.40,16048.86,1376.75,16047.07
2017-08-11  16:00,1475.89,1377.44,4913.81,0.00,20961.41,0.00,36.03,0.00,0.00,4913.24,122.09,16047.60,1376.76,16045.15
2017-08-11  15:00,1475.65,1377.43,4908.15,0.00,20906.37,0.00,35.91,0.00,0.00,4907.55,121.45,15998.22,1376.74,15995.25
2017-08-11  14:00,1475.42,1377.43,4891.64,0.00,20845.99,0.00,35.70,0.00,0.00,4891.22,120.83,15954.36,1376.74,15950.83
2017-08-11  13:00,1475.17,1377.46,4899.02,0.00,20929.33,0.00,35.65,0.00,0.00,4898.30,121.00,16030.31,1376.80,16025.83
2017-08-11  12:00,1474.92,1377.46,4897.53,0.00,20817.25,0.00,35.55,0.00,0.00,4896.68,119.88,15919.73,1376.82,15914.75
2017-08-11  11:00,1474.64,1377.51,4879.17,0.00,20563.48,0.00,35.30,0.00,0.00,4878.62,117.86,15684.31,1376.79,15679.28
2017-08-11  10:00,1474.33,1377.52,4872.68,0.00,20151.29,0.00,35.13,0.00,0.00,4872.14,114.52,15278.61,1376.83,15273.92
2017-08-11  9:00,1474.12,1377.51,4856.26,0.00,19491.17,0.00,34.94,0.00,0.00,4856.15,109.49,14634.92,1376.81,14631.79
2017-08-11  8:00,1474.00,1377.53,4842.72,0.00,19525.76,0.00,34.80,0.00,0.00,4842.99,109.61,14683.04,1376.89,14679.50
2017-08-11  7:00,1474.05,1377.55,4858.94,0.00,19546.76,0.00,34.92,0.00,0.00,4858.68,109.73,14687.82,1376.89,14684.33
2017-08-11  6:00,1474.08,1377.58,4858.92,0.00,19642.42,0.00,34.93,0.00,0.00,4858.66,110.39,14783.50,1376.94,14779.67
2017-08-11  5:00,1474.39,1377.61,4883.60,0.00,19746.38,0.00,35.20,0.00,0.00,4882.71,111.35,14862.78,1376.94,14859.17
2017-08-11  4:00,1474.83,1377.59,4882.00,0.00,19709.94,0.00,35.36,0.00,0.00,4881.43,111.60,14828.12,1376.94,14825.25
2017-08-11  3:00,1475.26,1377.60,4884.35,0.00,19786.13,0.00,35.53,0.00,0.00,4883.94,112.65,14901.78,1376.95,14899.37
2017-08-11  2:00,1475.70,1377.64,4905.29,0.00,19881.57,0.00,35.82,0.00,0.00,4904.66,113.69,14976.28,1376.98,14974.35
2017-08-11  1:00,1476.14,1377.62,4913.51,0.00,19857.57,0.00,36.05,0.00,0.00,4912.99,114.00,14944.07,1376.97,14942.85
2017-08-11  0:00,1476.40,1377.62,4905.67,0.00,19826.27,0.00,36.09,0.00,0.00,4905.36,114.07,14920.61,1376.97,14919.75
2017-08-10  23:00,1476.46,1377.63,4918.91,0.00,19887.74,0.00,36.21,0.00,0.00,4918.48,114.50,14968.82,1376.98,14968.01
2017-08-10  22:00,1476.52,1377.63,4918.50,0.00,19942.37,0.00,36.23,0.00,0.00,4918.10,115.00,15023.87,1376.95,15023.16
2017-08-10  21:00,1476.59,1377.65,4937.49,0.00,20049.00,0.00,36.38,0.00,0.00,4936.91,115.69,15111.52,1376.99,15110.81
2017-08-10  20:00,1476.66,1377.62,4923.04,0.00,19909.76,0.00,36.31,0.00,0.00,4922.67,114.89,14986.72,1376.95,14986.24
2017-08-10  19:00,1476.74,1377.62,4924.47,0.00,19908.99,0.00,36.35,0.00,0.00,4924.12,115.02,14984.53,1376.93,14984.18
2017-08-10  18:00,1476.54,1377.65,4932.56,0.00,20032.85,0.00,36.33,0.00,0.00,4932.01,115.60,15100.28,1376.96,15099.54
2017-08-10  17:00,1476.28,1377.65,4939.17,0.00,20000.64,0.00,36.28,0.00,0.00,4938.37,115.00,15061.46,1376.96,15060.35
2017-08-10  16:00,1476.01,1377.63,4928.77,0.00,19943.50,0.00,36.11,0.00,0.00,4927.92,114.30,15014.73,1376.95,15013.25
2017-08-10  15:00,1475.73,1377.63,4917.70,0.00,19875.43,0.00,35.93,0.00,0.00,4916.84,113.62,14957.74,1376.95,14955.92
2017-08-10  14:00,1475.44,1377.62,4912.10,0.00,19852.72,0.00,35.78,0.00,0.00,4911.17,113.15,14940.62,1376.94,14938.40
2017-08-10  13:00,1475.13,1377.68,4914.22,0.00,20050.55,0.00,35.65,0.00,0.00,4912.95,114.00,15136.33,1377.02,15133.03
2017-08-10  12:00,1474.82,1377.80,5073.36,0.00,20677.25,0.00,35.42,0.18,0.00,5074.38,117.02,15603.89,1377.19,15598.54
2017-08-10  11:00,1474.54,1377.74,4895.31,0.00,20433.57,0.00,35.28,0.00,0.00,4894.07,116.23,15538.26,1377.15,15532.55
2017-08-10  10:00,1474.24,1377.72,4893.43,0.00,20378.56,0.00,35.17,0.00,0.00,4892.02,115.48,15484.70,1377.15,15478.48
2017-08-10  9:00,1473.95,1377.73,4871.96,0.00,20311.50,0.00,34.91,0.00,0.00,4871.08,114.81,15439.54,1377.14,15432.86
2017-08-10  8:00,1473.71,1378.06,4870.77,0.00,21505.39,0.00,34.68,0.00,0.00,4869.50,122.65,16634.62,1377.41,16621.43
2017-08-10  7:00,1473.80,1377.42,4875.28,0.00,19384.87,0.00,34.99,0.00,0.00,4874.41,108.22,14509.59,1376.78,14506.04
2017-08-10  6:00,1474.04,1377.37,4909.08,0.00,18740.12,0.00,35.33,0.00,0.00,4907.29,103.69,13831.03,1376.64,13830.26
2017-08-10  5:00,1474.44,1377.81,4883.53,0.00,20369.76,0.00,35.14,0.00,0.00,4882.54,115.69,15486.23,1377.14,15480.40
2017-08-10  4:00,1474.91,1377.83,4884.44,0.00,20667.65,0.00,35.31,0.00,0.00,4883.70,118.42,15783.21,1377.18,15777.65
2017-08-10  3:00,1475.40,1377.82,4890.36,0.00,20683.37,0.00,35.53,0.00,0.00,4889.77,119.10,15793.01,1377.17,15788.66
2017-08-10  2:00,1475.89,1377.83,4903.02,0.00,20720.70,0.00,35.80,0.00,0.00,4902.43,119.87,15817.67,1377.19,15814.48
2017-08-10  1:00,1476.11,1377.82,4906.68,0.00,20718.94,0.00,35.92,0.00,0.00,4906.14,120.17,15812.26,1377.18,15809.59
2017-08-10  0:00,1476.21,1377.81,4898.29,0.00,20666.33,0.00,35.90,0.00,0.00,4897.94,119.94,15768.04,1377.17,15765.70
2017-08-09  23:00,1476.31,1377.80,4905.03,0.00,20681.00,0.00,35.99,0.00,0.00,4904.62,120.11,15775.97,1377.16,15773.88
2017-08-09  22:00,1476.41,1377.79,4899.41,0.00,20656.16,0.00,35.98,0.00,0.00,4899.12,120.10,15756.76,1377.16,15754.91
2017-08-09  21:00,1476.16,1377.80,4911.90,0.00,20571.37,0.00,35.99,0.00,0.00,4911.31,119.14,15659.47,1377.12,15657.24
2017-08-09  20:00,1476.03,1377.77,4895.12,0.00,20432.62,0.00,35.82,0.00,0.00,4894.75,118.18,15537.50,1377.06,15535.25
2017-08-09  19:00,1475.75,1377.70,4904.22,0.00,20260.33,0.00,35.81,0.00,0.00,4903.58,116.45,15356.12,1377.06,15353.54
2017-08-09  18:00,1475.44,1377.75,4914.29,0.00,20513.81,0.00,35.75,0.00,0.00,4913.21,117.79,15600.10,1377.12,15596.31
2017-08-09  17:00,1475.39,1377.77,4911.53,0.00,20553.32,0.00,35.70,0.00,0.00,4910.47,118.04,15641.46,1377.13,15637.49
2017-08-09  16:00,1475.48,1377.78,4919.54,0.00,20588.73,0.00,35.79,0.00,0.00,4918.35,118.35,15669.19,1377.13,15665.36
2017-08-09  15:00,1475.58,1377.78,4931.18,0.00,20610.17,0.00,35.90,0.00,0.00,4929.82,118.55,15678.99,1377.13,15675.36
2017-08-09  14:00,1475.70,1377.79,4958.26,0.00,20625.03,0.00,36.14,0.00,0.00,4956.44,118.60,15666.76,1377.15,15663.42
2017-08-09  13:00,1475.63,1377.82,4989.97,0.00,20677.96,0.00,36.32,0.00,0.00,4987.31,118.62,15687.95,1377.16,15684.37
2017-08-09  12:00,1475.35,1377.80,4995.59,0.00,20528.52,0.00,36.26,0.00,0.00,4992.38,117.22,15532.93,1377.12,15529.10
2017-08-09  11:00,1475.06,1377.75,4969.79,0.00,20354.86,0.00,35.99,0.00,0.00,4966.93,115.80,15385.07,1377.10,15380.98
2017-08-09  10:00,1474.76,1377.84,4929.25,0.00,20812.28,0.00,35.56,0.00,0.00,4927.05,118.93,15883.03,1377.21,15876.68
2017-08-09  9:00,1474.49,1377.82,4926.23,0.00,20710.97,0.00,35.45,0.00,0.00,4923.86,117.90,15784.74,1377.20,15778.03
2017-08-09  8:00,1474.23,1377.81,4925.70,0.00,20568.73,0.00,35.35,0.00,0.00,4923.06,116.61,15643.03,1377.13,15636.29
2017-08-09  7:00,1474.28,1377.79,4927.80,0.00,20482.68,0.00,35.39,0.00,0.00,4925.17,116.03,15554.88,1377.13,15548.56
2017-08-09  6:00,1474.58,1377.78,4950.74,0.00,20434.48,0.00,35.67,0.00,0.00,4947.73,115.94,15483.73,1377.13,15478.35
2017-08-09  5:00,1475.04,1377.70,4955.01,0.00,20247.07,0.00,35.90,0.00,0.00,4952.56,115.09,15292.06,1377.10,15288.16
2017-08-09  4:00,1475.47,1377.68,4949.08,0.00,20216.06,0.00,36.03,0.00,0.00,4947.31,115.36,15266.99,1377.14,15263.90
2017-08-09  3:00,1475.92,1377.75,4957.13,0.00,20371.24,0.00,36.23,0.00,0.00,4955.61,116.98,15414.10,1377.13,15411.65
2017-08-09  2:00,1476.04,1378.10,6202.27,0.00,21175.12,8.49,36.15,0.00,0.00,6202.96,113.64,14972.85,1377.37,14970.82
2017-08-09  1:00,1476.19,1378.41,9473.89,0.00,21815.42,32.64,36.18,0.00,0.00,9478.06,93.57,12341.54,1377.61,12343.34
2017-08-09  0:00,1476.37,1378.40,9476.14,0.00,21816.27,32.69,36.27,0.00,0.00,9479.98,93.69,12340.13,1377.63,12341.75
2017-08-08  23:00,1476.27,1378.39,9476.88,0.00,21812.09,32.66,36.23,0.00,0.00,9480.83,93.59,12335.21,1377.60,12336.93
2017-08-08  22:00,1476.09,1378.36,9405.72,0.00,21685.96,32.21,36.03,0.00,0.00,9411.08,93.01,12280.24,1377.59,12282.24
2017-08-08  21:00,1475.90,1378.36,9446.76,0.00,21785.99,32.38,36.04,0.00,0.00,9451.74,93.28,12339.23,1377.59,12341.37
2017-08-08  20:00,1475.70,1378.30,9400.36,0.00,21594.71,32.10,35.87,0.00,0.00,9406.46,92.02,12193.39,1377.53,12195.94
2017-08-08  19:00,1475.48,1377.57,9215.57,2407.80,20869.17,31.23,35.60,0.00,0.00,9223.03,68.48,9245.79,1377.24,9250.94
2017-08-08  18:00,1475.22,1377.85,9130.30,1567.76,19082.90,30.57,35.23,0.00,0.00,9141.52,62.08,8384.84,1377.05,8388.91
2017-08-08  17:00,1474.97,1378.51,9346.93,0.00,22194.27,31.91,35.06,0.00,0.00,9356.45,96.17,12847.34,1377.67,12849.27
2017-08-08  16:00,1475.13,1378.46,9309.61,0.00,22031.12,31.74,35.08,0.00,0.00,9319.60,95.41,12721.51,1377.63,12723.63
2017-08-08  15:00,1475.34,1378.53,9257.99,0.00,22287.87,31.15,35.30,0.00,0.00,9268.38,97.99,13029.88,1377.62,13031.13
2017-08-08  14:00,1475.57,1378.53,9297.21,0.00,22323.04,31.45,35.47,0.00,0.00,9306.16,98.22,13025.83,1377.61,13026.98
2017-08-08  13:00,1475.54,1378.51,9262.40,0.00,22255.35,31.24,35.39,0.00,0.00,9272.09,97.80,12992.95,1377.67,12994.21
2017-08-08  12:00,1475.42,1378.54,9298.84,0.00,22363.76,31.41,35.42,0.00,0.00,9308.18,98.32,13064.93,1377.64,13066.08
2017-08-08  11:00,1475.31,1378.47,9247.30,0.00,22154.42,31.08,35.31,0.00,0.00,9257.77,96.99,12907.12,1377.65,12908.69
2017-08-08  10:00,1475.20,1378.46,9230.17,0.00,22138.69,30.95,35.23,0.00,0.00,9241.30,96.89,12908.52,1377.66,12910.15
2017-08-08  9:00,1475.06,1378.44,9240.05,0.00,22109.77,30.99,35.20,0.00,0.00,9251.35,96.45,12869.72,1377.68,12871.55
2017-08-08  8:00,1474.87,1378.39,9156.51,0.00,21904.86,30.48,34.95,0.00,0.00,9170.11,95.39,12748.35,1377.59,12750.57
2017-08-08  7:00,1474.96,1378.45,9204.72,0.00,22080.55,30.73,35.10,0.00,0.00,9217.04,96.45,12875.83,1377.62,12877.67
2017-08-08  6:00,1475.15,1378.49,9269.89,0.00,22216.05,31.14,35.31,0.00,0.00,9280.30,97.13,12946.16,1377.64,12947.71
2017-08-08  5:00,1475.35,1378.50,9282.11,0.00,22346.71,31.25,35.42,0.00,0.00,9291.79,98.18,13064.59,1377.66,13065.78
2017-08-08  4:00,1475.55,1378.39,9248.07,0.00,21836.30,31.15,35.44,0.00,0.00,9257.52,94.86,12588.23,1377.59,12590.27
2017-08-08  3:00,1475.73,1378.46,9270.79,0.00,22170.42,31.33,35.53,0.00,0.00,9279.63,97.32,12899.63,1377.69,12900.98
2017-08-08  2:00,1475.92,1378.42,9247.64,0.00,22043.70,31.20,35.61,0.00,0.00,9256.14,96.78,12796.06,1377.67,12797.47
2017-08-08  1:00,1476.10,1378.44,9275.42,0.00,22083.37,31.40,35.74,0.00,0.00,9282.99,97.00,12807.96,1377.68,12809.22
2017-08-08  0:00,1476.31,1378.42,9246.07,0.00,22037.40,31.29,35.76,0.00,0.00,9253.42,97.05,12791.34,1377.69,12792.48
2017-08-07  23:00,1476.30,1378.43,9266.95,0.00,22068.90,31.38,35.82,0.00,0.00,9274.00,97.10,12801.95,1377.68,12803.08
2017-08-07  22:00,1476.19,1378.43,9232.87,0.00,22050.41,31.17,35.69,0.00,0.00,9240.78,97.26,12817.53,1377.61,12818.67
2017-08-07  21:00,1476.06,1378.46,9283.23,0.00,22159.60,31.42,35.74,0.00,0.00,9290.85,97.48,12876.37,1377.68,12877.56
2017-08-07  20:00,1475.92,1378.42,9268.68,0.00,22055.58,31.33,35.65,0.00,0.00,9276.82,96.67,12786.91,1377.65,12788.32
2017-08-07  19:00,1475.80,1378.39,9254.96,0.00,21878.79,31.24,35.58,0.00,0.00,9263.60,95.32,12623.83,1377.64,12625.62
2017-08-07  18:00,1475.67,1378.40,9348.22,0.00,21935.14,31.72,35.74,0.00,0.00,9355.50,94.95,12586.92,1377.63,12588.89
2017-08-07  17:00,1475.54,1378.40,9333.53,0.00,21907.26,31.59,35.67,0.00,0.00,9341.41,94.71,12573.73,1377.62,12575.84
2017-08-07  16:00,1475.41,1378.40,9360.05,0.00,21919.49,31.75,35.64,0.00,0.00,9367.70,94.51,12559.44,1377.61,12561.69
2017-08-07  15:00,1475.28,1378.36,9268.31,0.00,21772.77,31.16,35.43,0.00,0.00,9278.07,93.95,12504.45,1377.58,12506.92
2017-08-07  14:00,1475.13,1378.40,9334.07,0.00,21945.05,31.55,35.45,0.00,0.00,9342.95,94.63,12610.98,1377.62,12613.37
2017-08-07  13:00,1474.99,1378.39,9289.59,0.00,21875.41,31.24,35.32,0.00,0.00,9299.75,94.28,12585.82,1377.61,12588.40
2017-08-07  12:00,1474.85,1378.45,9262.13,0.00,22078.77,31.06,35.15,0.00,0.00,9273.48,95.92,12816.64,1377.60,12818.69
2017-08-07  11:00,1474.74,1378.62,9219.45,0.00,22899.06,30.74,34.96,0.00,0.00,9232.62,102.03,13676.40,1377.77,13675.93
2017-08-07  10:00,1474.60,1378.36,9232.28,0.00,21451.77,30.73,35.12,0.00,0.00,9244.61,90.54,12219.49,1377.48,12221.74
2017-08-07  9:00,1474.41,1378.47,9196.56,0.00,22210.17,30.51,34.88,0.00,0.00,9210.69,96.91,13013.61,1377.62,13015.32
2017-08-07  8:00,1474.21,1378.45,9164.20,0.00,22093.41,30.27,34.73,0.00,0.00,9179.69,96.08,12929.21,1377.60,12931.28
2017-08-07  7:00,1474.25,1378.47,9187.98,0.00,22103.44,30.38,34.83,0.00,0.00,9202.68,96.05,12915.46,1377.63,12917.57
2017-08-07  6:00,1474.45,1378.55,9270.67,0.00,22423.70,30.87,35.06,0.00,0.00,9282.80,97.95,13153.02,1377.67,13154.28
2017-08-07  5:00,1474.66,1378.56,9318.49,0.00,22475.36,31.22,35.22,0.00,0.00,9328.93,98.18,13156.87,1377.68,13158.05
2017-08-07  4:00,1474.87,1378.54,9279.77,0.00,22345.05,31.07,35.23,0.00,0.00,9290.71,97.77,13065.27,1377.65,13066.65
2017-08-07  3:00,1475.09,1378.63,9303.71,0.00,22594.37,31.20,35.37,0.00,0.00,9313.68,99.48,13290.65,1377.78,13291.31
2017-08-07  2:00,1475.34,1378.74,9292.67,0.00,23167.98,31.20,35.38,0.00,0.00,9302.63,104.03,13875.32,1377.89,13874.46
2017-08-07  1:00,1475.60,1378.69,9295.83,0.00,23070.89,31.29,35.51,0.00,0.00,9304.99,103.64,13775.06,1377.82,13774.58
